,content,polarity
1118,RT @camila_vallejo: Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE  https://t.co/2GJ…,0
1119,#FINalCAE https://t.co/AvNJxo2eAI,1
1120,RT @rodrigprieto: Porque la educación NO es un negocio. https://t.co/7MP9Aas0Kh #FINalCAE,1
1121,"RT @yinyereil: más titulados, menos encalillados, mejor uso de los recursos, lejo de los bancos #FINalCAE https://t.co/UxAWXe0GT6",1
1122,"[Video] #FINalCAE, la campaña en redes de UAHC @CENDA_chile @icalchile https://t.co/ojCuqSIlDz FV RT! https://t.co/KeSt5lbZRX",1
1123,RT @camila_vallejo: Necesitamos un sistema educacional y no un mercado educacional. Por eso decimos #FINalCAE,0
1124,"RT @Cooperativa: [Video] #FINalCAE, la campaña en redes de UAHC y Cenda https://t.co/JgjC0G03EU https://t.co/Zo3eFhEcgi",1
1125,Los necesitamos #FINalCAE  Fin a la Lógica de mercado en nuestra educación. https://t.co/KXARevwGYi,1
1126,Interesante Campaña #FinalCAE nhttps://www.youtube.com/watch?v=ErytcIj7J6I&amp;feature=youtu.be,1
1127,RT @camila_vallejo: Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE  https://t.co/2GJ…,0
1128,RT @camila_vallejo: Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE  https://t.co/2GJ…,0
1129,RT @camila_vallejo: Necesitamos un sistema educacional y no un mercado educacional. Por eso decimos #FINalCAE,0
1130,#FinalCae ta weno ya!,1
1131,#FINalCAE!!! https://t.co/Q4uwVVyzO7,1
1132,"RT @Cooperativa: [Video] #FINalCAE, la campaña en redes de UAHC y Cenda https://t.co/JgjC0G03EU https://t.co/Zo3eFhEcgi",1
1133,RT @U_Academia: A las 11:00 te necesitamos! #FINalCAE  Fin a la Lógica de mercado en nuestra educación https://t.co/FZdelsYG1F https://t.co…,1
1134,RT @camila_vallejo: Necesitamos un sistema educacional y no un mercado educacional. Por eso decimos #FINalCAE,0
1135,#FINalCAE https://t.co/phatTTTmTq vía @YouTube,1
1136,RT @camila_vallejo: Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE  https://t.co/2GJ…,0
1137,"RT @Cooperativa: [Video] #FINalCAE, la campaña en redes de UAHC y Cenda https://t.co/JgjC0G03EU https://t.co/Zo3eFhEcgi",1
1138,RT @U_Academia: #FINalCAE  Porque tiene hipotecado el futuro de nuestros estudiantes. https://t.co/FZdelsYG1F Favor RT! https://t.co/wUjbJ9…,1
1139,Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE https://t.co/h4o5hZrukI,0
1140,RT @camila_vallejo: Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE  https://t.co/2GJ…,0
1141,"RT @Cooperativa: [Video] #FINalCAE, la campaña en redes de UAHC y Cenda https://t.co/JgjC0G03EU https://t.co/Zo3eFhEcgi",1
1142,"RT @lea_del_sur: Estudié para tener mejores oportunidades, no para esclavizarme a un mercado y trabajar en lo que sea, con el sueldo que se…",1
1143,RT @U_Academia: @camila_vallejo Gracias por compratir! #FINalCAE,1
1144,RT @PelaoDaneri: Ya es hora!! #FINalCAE,1
1145,RT @camila_vallejo: Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE  https://t.co/2GJ…,0
1146,"Porque pagar el CAE es pagar un hipotecario, sin casa, una vergüenza como se ríen de las personas con ilusión de mejor futuro   #FINalCAE",0
1147,RT @camila_vallejo: Necesitamos un sistema educacional y no un mercado educacional. Por eso decimos #FINalCAE,0
1148,RT @U_Academia: #FINalCAE  Si el CAE y becas se trasladan a gratuidad el Estado dispondría de $1.4 Billones. https://t.co/FZdelsYG1F https:…,1
1149,#FinAlCAE ql,1
1150,RT @ClaudiaOlmedo20: https://t.co/pqoU9TGjiJ  #FINalCAE,1
1151,"RT @Cooperativa: [Video] #FINalCAE, la campaña en redes de UAHC y Cenda https://t.co/JgjC0G03EU https://t.co/Zo3eFhEcgi",1
1152,"RT @Cooperativa: [Video] #FINalCAE, la campaña en redes de UAHC y Cenda https://t.co/JgjC0G03EU https://t.co/Zo3eFhEcgi",1
1153,"RT @Cooperativa: [Video] #FINalCAE, la campaña en redes de UAHC y Cenda https://t.co/JgjC0G03EU https://t.co/Zo3eFhEcgi",1
1154,Ya es hora!! #FINalCAE,0
1155,"#FINalCAE, la campaña en redes de UAHC y Cenda https://t.co/HqP7deShhD",1
1156,RT @camila_vallejo: Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE  https://t.co/2GJ…,0
1157,RT @eacunah: #FINalCAE  Porque CAE corresponde al 44% del aporte estatal lo que demuestra que es buen negocio sólo para bancos.,1
1158,"RT @mriesco: Todos por el #FINalCAE La educación gratuita no es un sueño, si terminamos con el CAE puede ser una realidad para... https://t…",1
1159,RT @infogatecl: #FINalCAE conoce las razones en este vídeo de la @U_Academia https://t.co/a7S52B47nV  @biobio @katherineibanez https://t.co…,0
1160,"RT @danicaucoto: #FINalCAE  Porque el Estado no sólo es aval de los créditos, a través de REDCOMPRA transfiere a bancos y endeuda a miles d…",0
1161,RT @camila_vallejo: Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE  https://t.co/2GJ…,0
1162,RT @camila_vallejo: Necesitamos un sistema educacional y no un mercado educacional. Por eso decimos #FINalCAE,0
1163,RT @camila_vallejo: Necesitamos un sistema educacional y no un mercado educacional. Por eso decimos #FINalCAE,0
1164,RT @rodrigprieto: Porque la educación NO es un negocio. https://t.co/7MP9Aas0Kh #FINalCAE,1
1165,RT @FreddyZamora577: Excelente campaña #FINalCAE https://t.co/ENgBHEt1qy via @YouTube,1
1166,RT @U_Academia: #FINalCAE  Si el CAE y becas se trasladan a gratuidad el Estado dispondría de $1.4 Billones. https://t.co/FZdelsYG1F https:…,1
1167,RT @Pymes10: VIDEO #FINalCAE: campaña explica con peras y manzanas cómo funciona el CAE y exigen su - https://t.co/3q9oWQL33s,0
1168,"RT @jaduepresidente: NO más endeudados por estudiar, la educacion es un derecho #FINalCAE https://t.co/qNvpRi37yu vía @YouTube",0
1169,"RT @Cooperativa: [Video] #FINalCAE, la campaña en redes de UAHC y Cenda https://t.co/JgjC0G03EU https://t.co/Zo3eFhEcgi",1
1170,"RT @Cooperativa: [Video] #FINalCAE, la campaña en redes de UAHC y Cenda https://t.co/JgjC0G03EU https://t.co/Zo3eFhEcgi",1
1171,"RT @danicaucoto: #FINalCAE  Porque el Estado no sólo es aval de los créditos, a través de REDCOMPRA transfiere a bancos y endeuda a miles d…",0
1172,https://t.co/pqoU9TGjiJ  #FINalCAE,1
1173,"RT @mriesco: Todos por el #FINalCAE La educación gratuita no es un sueño, si terminamos con el CAE puede ser una realidad para... https://t…",1
1174,"[Video] #FINalCAE, la campaña en redes de UAHC y Cenda https://t.co/JgjC0G03EU https://t.co/Zo3eFhEcgi",1
1175,RT @camila_vallejo: Necesitamos un sistema educacional y no un mercado educacional. Por eso decimos #FINalCAE,0
1176,RT @U_Academia: A las 11:00 te necesitamos! #FINalCAE  Fin a la Lógica de mercado en nuestra educación https://t.co/FZdelsYG1F https://t.co…,1
1177,RT @Pymes10: VIDEO #FINalCAE: campaña explica con peras y manzanas cómo funciona el CAE y exigen su - https://t.co/3q9oWQL33s,0
1178,RT @U_Academia: A las 11:00 te necesitamos! #FINalCAE  Fin a la Lógica de mercado en nuestra educación https://t.co/FZdelsYG1F https://t.co…,1
1179,RT @camila_vallejo: Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE  https://t.co/2GJ…,0
1180,#FINalCAE  Si el CAE y becas se trasladan a gratuidad el Estado dispondría de $1.4 Billones. https://t.co/FZdelsYG1F https://t.co/8Gj1vm1YIO,0
1181,RT @Pymes10: VIDEO #FINalCAE: campaña explica con peras y manzanas cómo funciona el CAE y exigen su - https://t.co/3q9oWQL33s,0
1182,RT @camila_vallejo: Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE  https://t.co/2GJ…,0
1183,RT @camila_vallejo: Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE  https://t.co/2GJ…,0
1184,RT @camila_vallejo: Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE  https://t.co/2GJ…,0
1185,Entre los amigos de enriquecen a costa de nstro endeudamiento #FINalCAE,1
1186,RT @camila_vallejo: Necesitamos un sistema educacional y no un mercado educacional. Por eso decimos #FINalCAE,0
1187,RT @camila_vallejo: Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE  https://t.co/2GJ…,0
1188,"RT @yinyereil: más titulados, menos encalillados, mejor uso de los recursos, lejo de los bancos #FINalCAE https://t.co/UxAWXe0GT6",1
1189,RT @TrendsSantiago: #finalcae es ahora una tendencia en #Santiago https://t.co/7cJVhggbBl,1
1190,"RT @lea_del_sur: Estudié para tener mejores oportunidades, no para esclavizarme a un mercado y trabajar en lo que sea, con el sueldo que se…",1
1191,RT @subofes: #FINalCAE https://t.co/cjzeQgeldy vía @YouTube Que se deje de ganar diemro a costa de todos nosotros.,1
1192,RT @camila_vallejo: Necesitamos un sistema educacional y no un mercado educacional. Por eso decimos #FINalCAE,0
1193,RT @Pymes10: VIDEO #FINalCAE: campaña explica con peras y manzanas cómo funciona el CAE y exigen su - https://t.co/3q9oWQL33s,0
1194,RT @U_Academia: #FINalCAE  Porque CAE corresponde al 44% del aporte estatal lo que demuestra que es buen negocio sólo para bancos. https://…,1
1195,RT @U_Academia: #FINalCAE  Porque tiene hipotecado el futuro de nuestros estudiantes. https://t.co/FZdelsYG1F Favor RT! https://t.co/wUjbJ9…,1
1196,RT @U_Academia: #FINalCAE  La educación Gratuita no es un Sueño. https://t.co/FZdelsYG1F FV RT! https://t.co/YRnqPzJkUk,1
1197,RT @theremin: #FINalCAE  La educación Gratuita no es un Sueño. https://t.co/Ak6UOT2u9w https://t.co/WbgvMWh7Pb,1
1198,RT @RodValenciag: No más endeudarse por estudiar.  #FINalCAE,1
1199,RT @miguelsoffia: #FINalCAE  La educación Gratuita no es un Sueño. https://t.co/KkYZIuvSya,1
1200,#FINalCAE https://t.co/cjzeQgeldy vía @YouTube Que se deje de ganar diemro a costa de todos nosotros.,1
1201,"RT @U_Academia: Este jueves 11 a las 11, comparte #FINalCAE https://t.co/nvj1Ym3IpG",1
1202,RT @camila_vallejo: Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE  https://t.co/2GJ…,0
1203,RT @rodrigprieto: Porque la educación NO es un negocio. https://t.co/7MP9Aas0Kh #FINalCAE,1
1204,RT @camila_vallejo: Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE  https://t.co/2GJ…,0
1205,RT @camila_vallejo: Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE  https://t.co/2GJ…,0
1206,RT @camila_vallejo: Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE  https://t.co/2GJ…,0
1207,RT @gabogarcia: Acá está clarito por qué se debe exigir #FINalCAE https://t.co/07uVAvLKnM,1
1208,RT @camila_vallejo: Necesitamos un sistema educacional y no un mercado educacional. Por eso decimos #FINalCAE,0
1209,RT @U_Academia: #FINalCAE  Porque tiene hipotecado el futuro de nuestros estudiantes. https://t.co/FZdelsYG1F Favor RT! https://t.co/wUjbJ9…,1
1210,RT @camila_vallejo: Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE  https://t.co/2GJ…,0
1211,RT @U_Academia: #FINalCAE  Porque tiene hipotecado el futuro de nuestros estudiantes. https://t.co/FZdelsYG1F Favor RT! https://t.co/wUjbJ9…,1
1212,RT @camila_vallejo: Necesitamos un sistema educacional y no un mercado educacional. Por eso decimos #FINalCAE,0
1213,"Estudié para tener mejores oportunidades, no para esclavizarme a un mercado y trabajar en lo que sea, con el sueldo que sea #FINalCAE",1
1214,RT @camila_vallejo: Necesitamos un sistema educacional y no un mercado educacional. Por eso decimos #FINalCAE,0
1215,RT @theremin: #FINalCAE  La educación Gratuita no es un Sueño. https://t.co/Ak6UOT2u9w https://t.co/WbgvMWh7Pb,1
1216,RT @Almudena2015: #FinAlCae ¿No hay palta para estudiar??? No más pico en el eye!!!  https://t.co/QFN9wjP4bn,1
1217,#finalcae es ahora una tendencia en #Santiago https://t.co/7cJVhggbBl,1
1218,RT @natthyhh: El sueño de estudiar se vuelve pesadilla cuando te das cuenta de lo endeudado que estas.....  #FINalCAE,0
1219,RT @miguelsoffia: #FINalCAE  La educación Gratuita no es un Sueño. https://t.co/KkYZIuvSya,1
1220,RT @TrendsChile: #finalcae es ahora una tendencia en Chile https://t.co/Imga2HEqSm,1
1221,"RT @yinyereil: más titulados, menos encalillados, mejor uso de los recursos, lejo de los bancos #FINalCAE https://t.co/UxAWXe0GT6",1
1222,RT @RodValenciag: No más endeudarse por estudiar.  #FINalCAE,1
1223,#FINalCAE  Ahora! https://t.co/FmQj5y7VmV,1
1224,RT @theremin: #FINalCAE  La educación Gratuita no es un Sueño. https://t.co/Ak6UOT2u9w https://t.co/WbgvMWh7Pb,1
1225,"RT @mriesco: Todos por el #FINalCAE La educación gratuita no es un sueño, si terminamos con el CAE puede ser una realidad para... https://t…",1
1226,RT @rodrigprieto: Paremos de regalarle las lucas al banco! #FINalCAE,1
1227,RT @infogatecl: #FINalCAE conoce las razones en este vídeo de la @U_Academia https://t.co/a7S52B47nV  @biobio @katherineibanez https://t.co…,0
1228,RT @NataliaFloydP: #FINalCAE  Porque tiene hipotecado el futuro de nuestros estudiantes. https://t.co/vFxuAxiDph,1
1229,RT @pablo_ferre: #FINalCAE ese sí que es negocio.,0
1230,"RT @danicaucoto: #FINalCAE  Porque el Estado no sólo es aval de los créditos, a través de REDCOMPRA transfiere a bancos y endeuda a miles d…",0
1231,#FINalCAE  La educación Gratuita no es un Sueño. https://t.co/Ak6UOT2u9w https://t.co/WbgvMWh7Pb,1
1232,RT @camila_vallejo: Necesitamos un sistema educacional y no un mercado educacional. Por eso decimos #FINalCAE,0
1233,RT @rodrigprieto: Porque la educación NO es un negocio. https://t.co/7MP9Aas0Kh #FINalCAE,1
1234,RT @FreddyZamora577: Excelente campaña #FINalCAE https://t.co/ENgBHEt1qy via @YouTube,1
1235,RT @U_Academia: #FINalCAE  Porque tiene hipotecado el futuro de nuestros estudiantes. https://t.co/FZdelsYG1F Favor RT! https://t.co/wUjbJ9…,1
1236,RT @U_Academia: #FINalCAE  Porque tiene hipotecado el futuro de nuestros estudiantes. https://t.co/FZdelsYG1F Favor RT! https://t.co/wUjbJ9…,1
1237,RT @U_Academia: #FINalCAE  Porque tiene hipotecado el futuro de nuestros estudiantes. https://t.co/FZdelsYG1F Favor RT! https://t.co/wUjbJ9…,1
1238,"RT @mriesco: Todos por el #FINalCAE La educación gratuita no es un sueño, si terminamos con el CAE puede ser una realidad para... https://t…",1
1239,RT @camila_vallejo: Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE  https://t.co/2GJ…,0
1240,RT @camila_vallejo: Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE  https://t.co/2GJ…,0
1241,RT @Pymes10: VIDEO #FINalCAE: campaña explica con peras y manzanas cómo funciona el CAE y exigen su - https://t.co/3q9oWQL33s,0
1242,"RT @yinyereil: más titulados, menos encalillados, mejor uso de los recursos, lejo de los bancos #FINalCAE https://t.co/UxAWXe0GT6",1
1243,RT @RodValenciag: No más endeudarse por estudiar.  #FINalCAE,1
1244,Acá está clarito por qué se debe exigir #FINalCAE https://t.co/07uVAvLKnM,0
1245,RT @camila_vallejo: Somos el único país del mundo que en sus universidades produce mas endeudados que titulados #FINalCAE  https://t.co/2GJ…,0
